rank,athlete_name,country,div_rank,gender_rank,overall_rank,designation,bib,division,points,swim_time,swim_time_detail,swim_div_rank,swim_gender_rank,swim_overall_rank,transition_1,transition_1_detail,bike_time,bike_time_detail,bike_div_rank,bike_gender_rank,bike_overall_rank,transition_2,transition_2_detail,run_time,run_time_detail,run_div_rank,run_gender_rank,run_overall_rank,finish_time
1098,Gertrud Devecseri,HU,105,1097,1098,Finisher,1175,F25-29,1000,1:40:29,1:40:29,106,1105,1106,0:11:10,0:11:10,8:33:30,8:33:30,105,1084,1085,0:09:54,0:09:54,5:40:47,5:40:47,105,1097,1098,16:15:49
1099,Rebecca Hays,US,93,1098,1099,Finisher,442,F55-59,1578,1:44:58,1:44:58,108,1122,1123,0:09:04,0:09:04,8:34:34,8:34:34,100,1096,1097,0:08:43,0:08:43,5:40:03,5:40:03,93,1098,1099,16:17:23
1100,Susan Scheer,US,94,1099,1100,Finisher,435,F55-59,1570,1:31:19,1:31:19,88,1027,1028,0:11:20,0:11:20,8:42:17,8:42:17,97,1082,1083,0:11:22,0:11:22,5:41:47,5:41:47,94,1099,1100,16:18:06
1101,Helen Fletcher,,154,1100,1101,Finisher,761,F40-44,1000,1:49:34,1:49:34,153,1129,1130,0:07:53,0:07:53,8:22:43,8:22:43,151,1072,1073,0:11:56,0:11:56,5:47:15,5:47:15,154,1100,1101,16:19:21
1102,Lauren Cepeda,,95,1101,1102,Finisher,399,F55-59,1554,1:30:16,1:30:16,86,1013,1014,0:05:53,0:05:53,8:42:41,8:42:41,95,1067,1068,0:11:36,0:11:36,5:49:00,5:49:00,95,1101,1102,16:19:26
1103,Marie Chantal Emonides,FR,96,1102,1103,Finisher,392,F55-59,1538,1:35:39,1:35:39,99,1072,1073,0:09:18,0:09:18,8:19:02,8:19:02,87,1016,1017,0:10:43,0:10:43,6:06:04,6:06:04,96,1102,1103,16:20:47
1104,Sabrina Somarribas,,171,1103,1104,Finisher,529,F30-34,1000,1:29:25,1:29:25,159,997,998,0:06:56,0:06:56,9:03:43,9:03:43,172,1123,1124,0:06:29,0:06:29,5:34:59,5:34:59,171,1103,1104,16:21:32
1105,Shana Frederickson,US,97,1104,1105,Finisher,393,F55-59,1528,1:31:44,1:31:44,89,1030,1031,0:10:53,0:10:53,8:30:46,8:30:46,92,1055,1056,0:09:44,0:09:44,5:58:27,5:58:27,97,1104,1105,16:21:34
1106,Laura Gagel,US,98,1105,1106,Finisher,402,F55-59,1507,1:29:47,1:29:47,83,1003,1004,0:08:23,0:08:23,8:33:02,8:33:02,91,1049,1050,0:08:02,0:08:02,6:04:06,6:04:06,98,1105,1106,16:23:20
1107,Anna Linegar,CA,142,1106,1107,Finisher,115,F35-39,1000,1:21:52,1:21:52,110,797,798,0:08:06,0:08:06,8:59:31,8:59:31,141,1100,1101,0:14:32,0:14:32,5:40:32,5:40:32,142,1106,1107,16:24:32
1108,Samantha Howard,US,106,1107,1108,Finisher,1140,F25-29,1000,1:15:59,1:15:59,69,599,599,0:05:53,0:05:53,8:30:36,8:30:36,99,974,975,0:08:26,0:08:26,6:23:50,6:23:50,106,1107,1108,16:24:44
1109,Kelly Diggs,US,99,1108,1109,Finisher,494,F55-59,1474,1:36:07,1:36:07,100,1075,1076,0:07:39,0:07:39,8:24:20,8:24:20,90,1037,1038,0:11:59,0:11:59,6:06:01,6:06:01,99,1108,1109,16:26:05
1110,Susane Belkhiati,,100,1109,1110,Finisher,443,F55-59,1467,1:32:57,1:32:57,94,1053,1054,0:13:01,0:13:01,8:32:20,8:32:20,94,1065,1066,0:12:03,0:12:03,5:56:16,5:56:16,100,1109,1110,16:26:38
1111,Lara Tucker,AU,101,1110,1111,Finisher,467,F55-59,1462,1:42:54,1:42:54,106,1112,1113,0:17:00,0:17:00,8:27:37,8:27:37,98,1091,1092,0:13:12,0:13:12,5:46:23,5:46:23,101,1110,1111,16:27:06
1112,Jamie Goh,SG,143,1111,1112,Finisher,233,F35-39,1000,1:34:50,1:34:50,136,1068,1069,0:09:30,0:09:30,9:00:20,9:00:20,143,1131,1132,0:04:41,0:04:41,5:37:45,5:37:45,143,1111,1112,16:27:06
1113,Heike Dieteren,DE,14,1112,1113,Finisher,383,F65-69,2688,1:23:29,1:23:29,5,844,845,0:07:24,0:07:24,8:28:02,8:28:02,9,997,998,0:08:22,0:08:22,6:19:49,6:19:49,14,1112,1113,16:27:07
1114,Rebecca Crammond,,137,1113,1114,Finisher,1090,F50-54,1000,1:08:58,1:08:58,19,312,312,0:06:50,0:06:50,9:16:41,9:16:41,134,1105,1106,0:08:13,0:08:13,5:48:34,5:48:34,137,1113,1114,16:29:16
1115,Emilia Zeller,,15,1114,1115,Finisher,382,F65-69,2627,1:31:53,1:31:53,12,1034,1035,0:13:24,0:13:24,9:01:08,9:01:08,17,1132,1133,0:13:27,0:13:27,5:32:19,5:32:19,15,1114,1115,16:32:11
1116,Iliana Dagdug,MX,176,1115,1116,Finisher,1398,F45-49,1000,1:31:19,1:31:19,153,1026,1027,0:10:03,0:10:03,8:57:50,8:57:50,176,1120,1121,0:09:03,0:09:03,5:44:58,5:44:58,176,1115,1116,16:33:12
1117,Miki Sasaki,,43,1116,1117,Finisher,305,F60-64,2021,1:21:39,1:21:39,19,792,793,0:11:50,0:11:50,8:45:27,8:45:27,40,1068,1069,0:12:08,0:12:08,6:02:14,6:02:14,43,1116,1117,16:33:17
1118,Laurie Scheuing,US,102,1117,1118,Finisher,422,F55-59,1382,1:29:50,1:29:50,84,1004,1005,0:08:51,0:08:51,9:01:35,9:01:35,108,1124,1125,0:08:49,0:08:49,5:44:41,5:44:41,102,1117,1118,16:33:46
1119,Shannon Barras,US,44,1118,1119,Finisher,296,F60-64,1999,1:34:09,1:34:09,44,1065,1066,0:09:15,0:09:15,9:05:12,9:05:12,46,1134,1135,0:08:13,0:08:13,5:38:19,5:38:19,44,1118,1119,16:35:08
1120,Angel Brock,US,103,1119,1120,Finisher,508,F55-59,1324,1:27:49,1:27:49,79,966,967,0:12:23,0:12:23,8:49:48,8:49:48,102,1102,1103,0:11:34,0:11:34,5:57:01,5:57:01,103,1119,1120,16:38:34
1121,Molly Welker,,138,1120,1121,Finisher,937,F50-54,1000,1:43:00,1:43:00,136,1114,1115,0:08:07,0:08:07,8:34:39,8:34:39,130,1085,1086,0:07:56,0:07:56,6:05:55,6:05:55,138,1120,1121,16:39:37
1122,Naoko Adams,JP,104,1121,1122,Finisher,501,F55-59,1310,1:19:53,1:19:53,54,733,733,0:14:38,0:14:38,8:46:18,8:46:18,96,1073,1074,0:19:05,0:19:05,5:59:50,5:59:50,104,1121,1122,16:39:45
1123,Ellen Camp,US,16,1122,1123,Finisher,354,F65-69,2532,1:28:32,1:28:32,10,981,982,0:07:40,0:07:40,8:29:22,8:29:22,11,1022,1023,0:09:33,0:09:33,6:25:03,6:25:03,16,1122,1123,16:40:08
1124,Sharon Rodier,US,17,1123,1124,Finisher,360,F65-69,2522,1:32:36,1:32:36,13,1049,1050,0:13:42,0:13:42,8:56:44,8:56:44,16,1128,1129,0:13:42,0:13:42,5:44:11,5:44:11,17,1123,1124,16:40:56
1125,Nicole Stockburger,US,105,1124,1125,Finisher,453,F55-59,1278,1:23:48,1:23:48,65,851,852,0:09:23,0:09:23,8:30:27,8:30:27,85,1013,1014,0:12:14,0:12:14,6:26:31,6:26:31,105,1124,1125,16:42:24
1126,Lisa Tobin,US,177,1125,1126,Finisher,1361,F45-49,1000,1:25:42,1:25:42,134,900,901,0:18:16,0:18:16,8:54:57,8:54:57,175,1119,1120,0:07:09,0:07:09,5:57:33,5:57:33,177,1125,1126,16:43:37
1127,Ruth Maria Dourado Souza,BR,106,1126,1127,Finisher,419,F55-59,1256,1:45:39,1:45:39,109,1123,1124,0:15:52,0:15:52,8:47:34,8:47:34,109,1135,1136,0:11:48,0:11:48,5:43:21,5:43:21,106,1126,1127,16:44:14
1128,Denise Ludwikowski,DE,172,1127,1128,Finisher,544,F30-34,1000,1:40:27,1:40:27,172,1104,1105,0:09:15,0:09:15,8:35:10,8:35:10,171,1081,1082,0:09:30,0:09:30,6:10:16,6:10:16,172,1127,1128,16:44:37
1129,sumi kang,KR,107,1128,1129,Finisher,504,F55-59,1242,1:43:44,1:43:44,107,1116,1117,0:13:42,0:13:42,8:36:59,8:36:59,106,1109,1110,0:11:05,0:11:05,5:59:52,5:59:52,107,1128,1129,16:45:23
1130,Yumiko Kawakami,,45,1129,1130,Finisher,346,F60-64,1856,1:28:13,1:28:13,35,976,977,0:08:44,0:08:44,8:47:36,8:47:36,42,1080,1081,0:08:56,0:08:56,6:13:36,6:13:36,45,1129,1130,16:47:05
1131,Jessica Aldrich,,107,1130,1131,Finisher,1182,F25-29,1000,1:23:22,1:23:22,90,836,837,0:08:26,0:08:26,9:12:34,9:12:34,107,1130,1131,0:05:09,0:05:09,5:58:18,5:58:18,107,1130,1131,16:47:49
1132,Michelle Merunka,,155,1131,1132,Finisher,796,F40-44,1000,1:42:28,1:42:28,152,1110,1111,0:08:17,0:08:17,8:25:06,8:25:06,147,1060,1061,0:07:04,0:07:04,6:25:00,6:25:00,155,1131,1132,16:47:55
1133,Sarah Day,US,139,1132,1133,Finisher,1051,F50-54,1000,1:29:29,1:29:29,115,999,1000,0:08:07,0:08:07,8:57:00,8:57:00,135,1110,1111,0:10:14,0:10:14,6:05:56,6:05:56,139,1132,1133,16:50:46
1134,Stefania Poli,DE,108,1133,1134,Finisher,509,F55-59,1171,1:26:50,1:26:50,74,939,940,0:11:31,0:11:31,8:50:53,8:50:53,101,1098,1099,0:10:46,0:10:46,6:11:21,6:11:21,108,1133,1134,16:51:21
1135,Jamie Dismuke,,178,1134,1135,Finisher,1472,F45-49,1000,1:32:27,1:32:27,159,1045,1046,0:05:18,0:05:18,8:50:16,8:50:16,169,1094,1095,0:10:25,0:10:25,6:14:14,6:14:14,178,1134,1135,16:52:41
1136,Yali Fu,,46,1135,1136,Finisher,297,F60-64,1771,1:28:38,1:28:38,36,983,984,0:12:05,0:12:05,8:22:25,8:22:25,36,1012,1013,0:09:14,0:09:14,6:41:48,6:41:48,46,1135,1136,16:54:10
1137,Marie Staunton,IE,109,1136,1137,Finisher,421,F55-59,1115,1:29:41,1:29:41,82,1002,1003,0:08:19,0:08:19,9:00:39,9:00:39,107,1118,1119,0:06:17,0:06:17,6:11:04,6:11:04,109,1136,1137,16:56:00
,Jill Specht,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Robin Test Chip,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,MARCIA REGINA S RIOS,,,,,DNF,,,,2:03:28,2:03:28,,,,0:10:34,0:10:34,,,,,,,-,,-,,,,
,Sarah Giomi,IT,,,,DNF,,,,1:11:10,1:11:10,,,,0:05:00,0:05:00,6:26:54,6:26:54,,,,0:06:33,0:06:33,3:27:52,-,,,,11:17:29
,Felicia Long,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Joy Mcadams,US,,,,DNF,,,,1:31:46,1:31:46,,,,0:08:21,0:08:21,7:43:16,7:43:16,,,,0:12:53,0:12:53,,-,,,,
,Hanna Svoboda-Vasquez,DE,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Cassie Cobb,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Alicja Stepien,PL,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Hiroko Takasaka,JP,,,,DNF,,,,1:26:01,1:26:01,,,,0:17:12,0:17:12,8:58:28,8:58:28,,,,0:23:10,0:23:10,,-,,,,
,Fatma Alsalem,KW,,,,DNF,,,,1:35:53,1:35:53,,,,0:09:44,0:09:44,,,,,,,-,,-,,,,
,Fi Mann,AU,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Emma Duffany,US,,,,DNF,,,,1:18:21,1:18:21,,,,0:09:33,0:09:33,,,,,,,-,,-,,,,
,Michelle Kent,US,,,,DNF,,,,1:44:51,1:44:51,,,,0:08:28,0:08:28,8:58:53,8:58:53,,,,,-,,-,,,,
,Yuki Tokuda,JP,,,,DNF,,,,1:17:52,1:17:52,,,,0:12:01,0:12:01,8:19:51,8:19:51,,,,0:12:24,0:12:24,,-,,,,
,Britni Bakk,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Susan Hayden,,,,,DNF,,,,1:21:36,1:21:36,,,,0:12:35,0:12:35,8:50:59,8:50:59,,,,0:51:25,0:51:25,,-,,,,
,Leslie Bartoshesky,US,,,,,,,,1:17:58,1:17:58,,,,0:11:36,0:11:36,8:43:36,8:43:36,,,,0:13:55,0:13:55,6:36:58,-,,,,17:04:05
,Misoon Han,KR,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Salam Katbi,GB,,,,DNF,,,,1:04:46,1:04:46,,,,0:04:55,0:04:55,,,,,,,-,,-,,,,
,Valerie Collins,,,,,DNF,,,,1:23:12,1:23:12,,,,0:08:23,0:08:23,,,,,,,-,,-,,,,
,Natalia Barrionuevo Crawford,US,,,,DNF,,,,1:58:48,1:58:48,,,,0:10:37,0:10:37,8:48:58,8:48:58,,,,,-,,-,,,,
,Heather Freema,US,,,,DNF,,,,1:11:09,1:11:09,,,,0:08:09,0:08:09,,,,,,,-,,-,,,,
,Sylvan Test Chip,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Doug Guthrie,,,,,DNF,,,,1:37:08,1:37:08,,,,0:14:15,0:14:15,9:52:26,9:52:26,,,,,-,,-,,,,
,Mary Mitchell,AU,,,,DNF,,,,1:13:53,1:13:53,,,,0:07:16,0:07:16,,,,,,,-,,-,,,,
,Catherine Curry,US,,,,DNF,,,,1:20:39,1:20:39,,,,0:11:46,0:11:46,9:53:21,9:53:21,,,,,-,,-,,,,
,Susanne Mahlstedt,DE,,,,,,,,1:39:11,1:39:11,,,,0:09:01,0:09:01,8:58:17,8:58:17,,,,0:07:50,0:07:50,6:07:57,-,,,,17:02:17
,Lucy Charles-Barclay,GB,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Zsa-Zsa Porter,,,,,DNF,,,,1:59:49,1:59:49,,,,0:06:39,0:06:39,,,,,,,-,,-,,,,
,Rachel Goyette,GB,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Emily Rek,GB,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Kate Richards,GB,,,,DNF,,,,1:35:32,1:35:32,,,,0:08:27,0:08:27,,,,,,,-,,-,,,,
,Aj Test Chip,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Amiee Vaughn,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Suzanne Stites,US,,,,DNF,,,,1:35:45,1:35:45,,,,0:14:50,0:14:50,9:05:45,9:05:45,,,,,-,,-,,,,
,Virginia Mech,CA,,,,DNF,,,,1:25:34,1:25:34,,,,0:13:56,0:13:56,9:52:57,9:52:57,,,,,-,,-,,,,
,Ashley Hardgrove,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Amelie Marot,FR,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Carla Simon,,,,,DNF,,,,1:39:50,1:39:50,,,,0:13:04,0:13:04,,,,,,,-,,-,,,,
,Lindsay Holmes,US,,,,DNF,,,,,,,,,,-,,,,,,,-,,-,,,,
,April Romeo,US,,,,DNF,,,,1:39:17,1:39:17,,,,0:13:05,0:13:05,9:11:10,9:11:10,,,,,-,,-,,,,
,Julie Mcphilomy,,,,,DNF,,,,1:58:16,1:58:16,,,,0:09:06,0:09:06,,,,,,,-,,-,,,,
,Takako Morinaga,JP,,,,DNF,,,,1:26:50,1:26:50,,,,0:12:31,0:12:31,9:22:44,9:22:44,,,,,-,,-,,,,
,Rose Doyle,,,,,DNF,,,,1:35:15,1:35:15,,,,0:10:02,0:10:02,,,,,,,-,,-,,,,
,Simone Reinhardt,DE,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Adrienne Bunn,US,,,,DNF,,,,1:37:06,1:37:06,,,,0:14:12,0:14:12,9:52:46,9:52:46,,,,,-,,-,,,,
,Louise Valois,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Lee Vandergust,CA,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Gigi Boswell,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Remi Simpson,GB,,,,DNF,,,,1:08:49,1:08:49,,,,0:05:53,0:05:53,,,,,,,-,,-,,,,
,Sabine Rodde,,,,,DNF,,,,1:23:20,1:23:20,,,,0:05:34,0:05:34,6:54:46,6:54:46,,,,0:08:21,0:08:21,,-,,,,
,Aleksandra Anchina,KG,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Katy Mullen,,,,,DNF,,,,,,,,,,-,,,,,,,-,,-,,,,
,Carrie Heidrich,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Ruth Astle,GB,,,,DNF,,,,0:56:23,0:56:23,,,,0:02:32,0:02:32,5:16:37,5:16:37,,,,0:02:30,0:02:30,,-,,,,
,Melodee Coleman,US,,,,DNF,,,,,,,,,,-,,,,,,,-,,-,,,,
,Katie Davies,GB,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Carey Cribbs,US,,,,DNF,,,,1:25:00,1:25:00,,,,0:11:17,0:11:17,10:04:58,10:04:58,,,,,-,,-,,,,
,Michele Santilhano,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Anja Fachbach,DE,,,,DNF,,,,1:05:24,1:05:24,,,,0:04:59,0:04:59,6:32:03,6:32:03,,,,0:05:54,0:05:54,,-,,,,
,Emma Mcgovern,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Pat Ketcham,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Els Visser,,,,,DNF,,,,0:58:58,0:58:58,,,,0:02:57,0:02:57,5:23:15,5:23:15,,,,0:02:25,0:02:25,,-,,,,
,Carla Ciaudano,IT,,,,DNF,,,,1:20:11,1:20:11,,,,0:05:40,0:05:40,6:28:21,6:28:21,,,,0:04:31,0:04:31,,-,,,,
,Stephanie Weldon,US,,,,DNF,,,,1:32:49,1:32:49,,,,0:11:39,0:11:39,9:05:58,9:05:58,,,,,-,,-,,,,
,Emma Lindgren,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Madeleine Deese,,,,,DNF,,,,1:44:54,1:44:54,,,,0:09:28,0:09:28,9:31:44,9:31:44,,,,,-,,-,,,,
,Yeshika Sanchez Munoz,,,,,DNF,,,,1:36:16,1:36:16,,,,0:15:00,0:15:00,9:01:28,9:01:28,,,,,-,,-,,,,
,Kristin Jenny,US,,,,DNF,,,,1:05:37,1:05:37,,,,0:05:27,0:05:27,7:10:17,7:10:17,,,,0:06:49,0:06:49,,-,,,,
,Michele Nishiguchi,US,,,,DNF,,,,1:38:51,1:38:51,,,,0:12:30,0:12:30,,,,,,,-,,-,,,,
,Kimberly Walter,CA,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Leslie Mellet,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Aina Ussenova,KZ,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Corinne Allison,US,,,,DNF,,,,1:23:00,1:23:00,,,,0:10:21,0:10:21,9:25:19,9:25:19,,,,,-,,-,,,,
,Carolyn Sanders,,,,,DNF,,,,1:30:58,1:30:58,,,,0:07:04,0:07:04,8:39:32,8:39:32,,,,0:05:44,0:05:44,,-,,,,
,Julie Gasper,US,,,,DNF,,,,1:27:21,1:27:21,,,,0:16:45,0:16:45,9:08:34,9:08:34,,,,,-,,-,,,,
,Rebecca Bader,US,,,,DNF,,,,1:17:30,1:17:30,,,,0:05:54,0:05:54,7:03:31,7:03:31,,,,0:06:06,0:06:06,,-,,,,
,Marjory McCoy,US,,,,DNF,,,,2:09:56,2:09:56,,,,0:12:35,0:12:35,9:15:19,9:15:19,,,,,-,,-,,,,
,Lena Höschen,DE,,,,DNF,,,,,,,,,,-,,,,,,,-,,-,,,,
,Susan Shafer,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Elodie Lollierou,FR,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Kelly Kittle,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Nicole Cartier,,,,,DNF,,,,1:27:48,1:27:48,,,,0:08:09,0:08:09,,,,,,,-,,-,,,,
,Susan Leblanc,US,,,,DNF,,,,1:27:21,1:27:21,,,,0:10:07,0:10:07,,,,,,,-,,-,,,,
,Manuela Suess,DE,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Katie Phipkin,GB,,,,DNF,,,,1:01:37,1:01:37,,,,0:04:07,0:04:07,5:35:26,5:35:26,,,,0:02:39,0:02:39,3:13:02,-,,,,9:56:52
,Shannon Barton,US,,,,DNF,,,,1:41:33,1:41:33,,,,0:12:56,0:12:56,9:22:48,9:22:48,,,,,-,,-,,,,
,Vanessa Köllner,DE,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Jessica Franzman,CA,,,,DNF,,,,1:18:08,1:18:08,,,,0:05:10,0:05:10,,,,,,,-,,-,,,,
,Aileen Bogert,US,,,,DNF,,,,2:14:14,2:14:14,,,,0:06:31,0:06:31,8:51:19,8:51:19,,,,,-,,-,,,,
,Sanna Almstedt,DE,,,,DNF,,,,1:21:41,1:21:41,,,,0:09:16,0:09:16,7:16:06,7:16:06,,,,0:05:00,0:05:00,,-,,,,
,Jenny Fletcher,CA,,,,DNF,,,,1:00:16,1:00:16,,,,0:05:09,0:05:09,6:15:05,6:15:05,,,,0:04:24,0:04:24,,-,,,,
,Barbara Nelson,,,,,DNF,,,,1:49:18,1:49:18,,,,0:08:57,0:08:57,9:11:34,9:11:34,,,,,-,,-,,,,
,Jan Prenoveau,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Christine Stamper,US,,,,DNF,,,,1:40:33,1:40:33,,,,0:12:19,0:12:19,9:00:36,9:00:36,,,,,-,,-,,,,
,Caitlin Nicholas,US,,,,DNF,,,,1:20:20,1:20:20,,,,0:11:48,0:11:48,9:31:18,9:31:18,,,,,-,,-,,,,
,Suzan Mitchell,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Mindi Botterill,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Svetlana Kovaleva,AE,,,,DNF,,,,1:39:16,1:39:16,,,,0:13:16,0:13:16,9:16:55,9:16:55,,,,,-,,-,,,,
,Vikki D’arcy,GB,,,,DNF,,,,1:27:52,1:27:52,,,,0:07:48,0:07:48,7:55:38,7:55:38,,,,0:10:55,0:10:55,,-,,,,
,Julie Halvorson,,,,,DNF,,,,1:50:53,1:50:53,,,,0:10:21,0:10:21,,,,,,,-,,-,,,,
,Dana Debardelaben,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Barbara Beller,CA,,,,DNF,,,,1:34:53,1:34:53,,,,0:12:28,0:12:28,9:35:20,9:35:20,,,,,-,,-,,,,
,Sydney Roe,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Joella Kattouah,,,,,DNF,,,,,,,,,,-,,,,,,,-,,-,,,,
,Blair Elefant,US,,,,DNF,,,,1:07:07,1:07:07,,,,0:05:52,0:05:52,7:03:09,7:03:09,,,,,-,,-,,,,
,Ana Andrade,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Cindy Lacotta,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Jamie Fortune,US,,,,,,,,1:25:56,1:25:56,,,,0:06:57,0:06:57,9:09:20,9:09:20,,,,0:07:46,0:07:46,6:18:46,-,,,,17:08:44
,Emma Bexson,GB,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Carina Blake,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Marina Benedetti,,,,,DNF,,,,1:16:56,1:16:56,,,,0:08:07,0:08:07,,,,,,,-,,-,,,,
,Nina Derron,CH,,,,DNF,,,,0:53:10,0:53:10,,,,0:02:29,0:02:29,6:32:47,6:32:47,,,,0:02:10,0:02:10,,-,,,,
,Brenda Walton,US,,,,DNF,,,,1:27:12,1:27:12,,,,0:15:46,0:15:46,9:13:03,9:13:03,,,,,-,,-,,,,
,Melanie Neumann,,,,,DNF,,,,1:34:48,1:34:48,,,,0:10:23,0:10:23,,,,,,,-,,-,,,,
,Yvonne Holecek,,,,,DNF,,,,,,,,,,-,,,,,,,-,,-,,,,
,Anne Reischmann,DE,,,,DNF,,,,0:57:39,0:57:39,,,,0:02:23,0:02:23,,,,,,,-,,-,,,,
,Sheri Bell,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Jamie Thomassen,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Paula Blaquier,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Jennifer Rickard,US,,,,DNF,,,,1:40:55,1:40:55,,,,0:06:39,0:06:39,9:14:04,9:14:04,,,,,-,,-,,,,
,Nicole Suss,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Kelly Van Wert,BE,,,,DNF,,,,2:10:39,2:10:39,,,,0:11:36,0:11:36,,,,,,,-,,-,,,,
,Cary Test Chip,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Melanie Haliburton,US,,,,DNF,,,,1:08:09,1:08:09,,,,0:12:50,0:12:50,8:16:10,8:16:10,,,,,-,,-,,,,
,Rachel Zartman,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Choonhwa Kim,KR,,,,DNF,,,,1:52:36,1:52:36,,,,0:14:30,0:14:30,9:14:53,9:14:53,,,,,-,,-,,,,
,Sandra Stark,,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Maria Lang-Weissmann,,,,,DNF,,,,1:20:25,1:20:25,,,,0:06:38,0:06:38,,,,,,,-,,-,,,,
,Patricia Cummings,US,,,,DNF,,,,1:28:38,1:28:38,,,,0:11:00,0:11:00,9:13:20,9:13:20,,,,,-,,-,,,,
,Linda Hudec,AU,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Johanna Lahikainen,FI,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Ruth Clymor,US,,,,DNF,,,,1:30:44,1:30:44,,,,0:12:22,0:12:22,8:49:35,8:49:35,,,,0:07:31,0:07:31,,-,,,,
,Sayer Gunn,US,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Cynthia Perkins,US,,,,DNF,,,,2:01:21,2:01:21,,,,0:08:36,0:08:36,9:28:35,9:28:35,,,,,-,,-,,,,
,Clémence Tedesco,FR,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Karen  Cheong,MY,,,,DNF,,,,1:56:36,1:56:36,,,,0:12:15,0:12:15,,,,,,,-,,-,,,,
,Sharon Mackinnon,CA,,,,DNS,,,,,,,,,,-,,,,,,,-,,-,,,,
,Jacqueline Guerrero,US,,,,DNF,,,,1:45:17,1:45:17,,,,0:11:38,0:11:38,9:18:42,9:18:42,,,,,-,,-,,,,
,Marjorie Van Rooyen,,,,,DNF,,,,1:23:21,1:23:21,,,,0:06:54,0:06:54,9:37:09,9:37:09,,,,,-,,-,,,,
,Ann Thoresen,US,,,,DNF,,,,1:41:05,1:41:05,,,,0:11:54,0:11:54,,,,,,,-,,-,,,,
